clan_1_id,clan_2_id,clan_1_points,clan_2_points,clan_winner
clan_10658,clan_40251,45,50,2
clan_17728,clan_10681,45,50,2
clan_42116,clan_30662,45,50,2
clan_9499,clan_17564,45,50,2
clan_32533,clan_30448,45,50,2
clan_25205,clan_20206,45,50,2
clan_5956,clan_13175,45,50,2
clan_46972,clan_44995,45,50,2
clan_29226,clan_22266,45,50,2
clan_7072,clan_6866,45,50,2
clan_9448,clan_15377,45,50,2
clan_13435,clan_22141,45,50,2
clan_25015,clan_2976,45,50,2
clan_14602,clan_28139,45,50,2
clan_34243,clan_1631,45,50,2
clan_27257,clan_13089,45,50,2
clan_15716,clan_28889,45,50,2
clan_33940,clan_38783,45,50,2
clan_37838,clan_48250,45,50,2
clan_39161,clan_32493,45,50,2
clan_31605,clan_28320,45,50,2
clan_14195,clan_15368,45,50,2
clan_42790,clan_23081,45,50,2
clan_44197,clan_40855,45,50,2
clan_45847,clan_45674,45,50,2
clan_41891,clan_42072,45,50,2
clan_30730,clan_14377,45,50,2
clan_30056,clan_25838,45,50,2
clan_20319,clan_10614,45,50,2
clan_31082,clan_43335,45,50,2
clan_22958,clan_4876,45,50,2
clan_22946,clan_19531,45,50,2
clan_23578,clan_27149,45,50,2
clan_25045,clan_14839,45,51,2
clan_17814,clan_16043,45,51,2
clan_44397,clan_44753,45,51,2
clan_38012,clan_40445,45,51,2
clan_14102,clan_18777,45,51,2
clan_47049,clan_46928,45,51,2
clan_7861,clan_10161,45,51,2
clan_37339,clan_34631,45,51,2
clan_36988,clan_42904,45,51,2
clan_41820,clan_31402,45,51,2
clan_31679,clan_16971,45,51,2
clan_869,clan_44122,45,51,2
clan_36557,clan_33513,45,51,2
clan_12947,clan_21127,45,51,2
clan_31266,clan_36011,45,51,2
clan_10039,clan_8110,45,51,2
clan_7544,clan_12956,45,51,2
clan_16940,clan_28455,45,51,2
clan_16249,clan_30171,45,51,2
clan_16499,clan_25284,45,51,2
clan_33188,clan_13327,45,51,2
clan_35747,clan_32486,45,51,2
clan_22380,clan_30328,45,51,2
clan_2067,clan_45558,45,51,2
clan_35838,clan_38695,45,51,2
clan_7318,clan_30082,45,51,2
clan_33430,clan_34356,45,51,2
clan_30284,clan_2268,45,51,2
clan_1469,clan_48489,45,51,2
clan_11630,clan_22635,45,51,2
clan_41554,clan_43315,45,51,2
clan_32198,clan_38706,45,51,2
clan_12785,clan_28405,45,51,2
clan_35384,clan_23024,45,51,2
clan_47752,clan_48234,45,51,2
clan_32549,clan_453,45,51,2
clan_5812,clan_27174,45,51,2
clan_7856,clan_41233,45,51,2
clan_29684,clan_8893,45,51,2
clan_1084,clan_29240,45,51,2
clan_30170,clan_30617,45,51,2
clan_1360,clan_28388,45,51,2
clan_6040,clan_43627,45,51,2
clan_29891,clan_32285,45,51,2
clan_24459,clan_11029,45,51,2
clan_2844,clan_10787,45,51,2
clan_26531,clan_21954,45,51,2
clan_25855,clan_8815,45,51,2
clan_780,clan_46353,45,51,2
clan_14500,clan_22733,45,51,2
clan_47082,clan_1793,45,51,2
clan_46554,clan_45259,45,51,2
clan_9834,clan_20466,45,51,2
clan_30019,clan_15057,45,51,2
clan_983,clan_830,45,51,2
clan_8531,clan_590,45,51,2
clan_3754,clan_38542,45,51,2
clan_47554,clan_41527,45,51,2
clan_4264,clan_18945,45,51,2
clan_38457,clan_44432,45,51,2
clan_25850,clan_34863,45,51,2
clan_28338,clan_47555,45,51,2
clan_45671,clan_45887,45,51,2
clan_3682,clan_17197,45,51,2
clan_10114,clan_9668,45,51,2
clan_47995,clan_43002,45,51,2
clan_12312,clan_21035,45,51,2
clan_6471,clan_14305,45,51,2
clan_48279,clan_44757,45,51,2
clan_22475,clan_21807,45,51,2
clan_12865,clan_34803,45,51,2
clan_16800,clan_5303,45,51,2
clan_17083,clan_25172,45,51,2
clan_22856,clan_9917,45,51,2
clan_2375,clan_30671,45,51,2
clan_38104,clan_41485,45,51,2
clan_31983,clan_44288,45,51,2
clan_31496,clan_25790,45,51,2
clan_31393,clan_15510,45,51,2
clan_2288,clan_45945,45,51,2
clan_25928,clan_17304,45,51,2
clan_25479,clan_14813,45,51,2
clan_33516,clan_45130,45,51,2
clan_25415,clan_14768,45,51,2
clan_4417,clan_16105,45,51,2
clan_7165,clan_20284,45,51,2
clan_22762,clan_38316,45,51,2
clan_928,clan_44342,45,51,2
clan_13837,clan_14276,45,51,2
clan_46289,clan_33956,45,51,2
clan_43413,clan_42641,45,51,2
clan_45934,clan_23725,45,51,2
clan_38891,clan_20909,45,51,2
clan_11867,clan_1160,45,51,2
clan_13771,clan_26370,45,51,2
clan_41067,clan_44642,45,51,2
clan_1680,clan_1195,45,51,2
clan_38182,clan_34109,45,51,2
clan_8115,clan_22755,45,51,2
clan_35784,clan_42436,45,51,2
clan_1144,clan_45579,45,51,2
clan_32007,clan_27682,45,51,2
clan_20734,clan_23047,45,51,2
clan_41430,clan_36827,45,51,2
clan_39261,clan_40479,45,51,2
clan_24058,clan_1965,45,51,2
clan_44226,clan_43034,45,51,2
clan_33754,clan_783,45,51,2
clan_47861,clan_47773,45,51,2
clan_9481,clan_14904,45,51,2
clan_40764,clan_40616,45,51,2
clan_35587,clan_1445,45,51,2
clan_44487,clan_5153,45,51,2
clan_2292,clan_14963,45,51,2
clan_15484,clan_33109,45,51,2
clan_5640,clan_33201,45,51,2
clan_5162,clan_11975,45,51,2
clan_40442,clan_819,45,51,2
clan_4485,clan_25112,45,51,2
clan_1185,clan_43102,45,51,2
clan_38006,clan_43144,45,51,2
clan_39444,clan_13270,45,51,2
clan_32833,clan_39272,45,51,2
clan_25439,clan_7379,45,51,2
clan_44206,clan_43942,45,51,2
clan_33929,clan_47981,45,51,2
clan_18933,clan_10977,45,51,2
clan_15800,clan_10081,45,52,2
clan_17804,clan_26943,45,52,2
clan_9580,clan_22296,45,52,2
clan_21522,clan_31567,45,52,2
clan_20139,clan_18965,45,52,2
clan_37748,clan_21816,45,52,2
clan_34048,clan_11220,45,52,2
clan_8358,clan_11484,45,52,2
clan_37671,clan_25492,45,52,2
clan_7125,clan_45170,45,53,2
clan_36243,clan_29265,45,53,2
clan_40677,clan_42552,45,53,2
clan_41577,clan_32322,45,53,2
clan_27762,clan_8720,45,53,2
clan_15124,clan_26971,45,53,2
clan_21621,clan_12681,45,53,2
clan_47613,clan_44998,45,53,2
clan_11013,clan_14314,45,53,2
clan_36689,clan_42430,45,53,2
clan_34348,clan_13887,45,53,2
clan_12730,clan_2671,45,53,2
clan_32212,clan_11893,45,53,2
clan_1146,clan_41214,45,53,2
clan_12763,clan_28143,45,53,2
clan_14390,clan_29264,45,53,2
clan_36798,clan_3074,45,53,2
clan_41774,clan_48152,45,53,2
clan_36605,clan_1852,45,53,2
clan_42590,clan_41694,45,53,2
clan_46294,clan_44428,45,53,2
clan_8360,clan_19364,45,53,2
clan_23373,clan_18527,45,53,2
clan_19140,clan_28247,45,53,2
clan_5691,clan_34233,45,53,2
clan_43276,clan_1310,45,53,2
clan_34588,clan_40755,45,54,2
clan_41616,clan_46004,45,54,2
clan_21167,clan_28329,45,54,2
clan_33767,clan_25320,45,54,2
clan_43338,clan_18698,45,54,2
clan_43934,clan_15241,45,54,2
clan_34525,clan_36248,45,54,2
clan_11381,clan_38797,45,54,2
clan_13425,clan_15556,45,54,2
clan_17911,clan_11322,45,54,2
clan_29196,clan_17028,45,54,2
clan_11016,clan_29326,45,54,2
clan_12536,clan_36903,45,54,2
clan_28840,clan_32683,45,54,2
clan_25671,clan_38206,45,54,2
clan_16265,clan_26624,45,54,2
clan_10385,clan_19131,45,54,2
clan_15450,clan_25407,45,54,2
clan_11225,clan_29629,45,54,2
clan_24218,clan_27464,45,54,2
clan_4022,clan_23673,45,54,2
clan_33675,clan_13810,45,54,2
clan_40843,clan_42387,45,54,2
clan_39658,clan_23554,45,54,2
clan_37253,clan_46397,45,54,2
clan_31606,clan_34511,45,54,2
clan_45014,clan_47393,45,54,2
clan_27207,clan_43350,45,54,2
clan_43115,clan_43299,45,54,2
clan_36559,clan_40123,45,54,2
clan_28910,clan_15216,45,54,2
clan_26995,clan_46602,45,54,2
clan_1074,clan_45033,45,54,2
clan_35788,clan_42216,45,54,2
clan_44760,clan_47083,45,54,2
clan_43232,clan_39994,45,54,2
clan_45211,clan_32394,45,54,2
clan_47020,clan_21891,45,54,2
clan_34459,clan_47580,45,54,2
clan_39834,clan_44411,45,54,2
clan_22158,clan_15100,45,54,2
clan_1414,clan_44702,45,54,2
clan_31874,clan_36786,45,54,2
clan_25246,clan_27617,45,54,2
clan_10109,clan_20867,45,54,2
clan_37645,clan_40807,45,54,2
clan_10694,clan_7843,45,54,2
clan_47528,clan_37345,45,54,2
clan_32333,clan_31706,45,54,2
clan_41159,clan_151,45,54,2
clan_45327,clan_46977,45,54,2
clan_19693,clan_45923,45,54,2
clan_41215,clan_44588,45,54,2
clan_25350,clan_40288,45,54,2
clan_27896,clan_4664,45,54,2
clan_32513,clan_22561,45,54,2
clan_9372,clan_26329,45,54,2
clan_25558,clan_11891,45,54,2
clan_31276,clan_39351,45,54,2
clan_27884,clan_24845,45,54,2
clan_20893,clan_6260,45,54,2
clan_34987,clan_29977,45,54,2
clan_5045,clan_36069,45,54,2
clan_39962,clan_10403,45,54,2
clan_28588,clan_18408,45,54,2
clan_22221,clan_25719,45,54,2
clan_39503,clan_20699,45,54,2
clan_31537,clan_14841,45,54,2
clan_12276,clan_32845,45,54,2
clan_18576,clan_31383,45,54,2
clan_26256,clan_46669,45,54,2
clan_27840,clan_37397,45,54,2
clan_2217,clan_23852,45,54,2
clan_13568,clan_21262,45,54,2
clan_41550,clan_34172,45,54,2
clan_9770,clan_30842,45,54,2
clan_6126,clan_11179,45,54,2
clan_37981,clan_2286,45,54,2
clan_39276,clan_21585,45,54,2
clan_3037,clan_37269,45,54,2
clan_36880,clan_34283,45,54,2
clan_38015,clan_45231,45,54,2
clan_30321,clan_37511,45,54,2
clan_8498,clan_14188,45,54,2
clan_35719,clan_34434,45,54,2
clan_16165,clan_26262,45,54,2
clan_35502,clan_39615,45,54,2
clan_23215,clan_34856,45,54,2
clan_14976,clan_22052,45,54,2
clan_11485,clan_19115,45,54,2
clan_31231,clan_11854,45,54,2
clan_31723,clan_25722,45,54,2
clan_30072,clan_38040,45,54,2
clan_23117,clan_20653,45,54,2
clan_36809,clan_15581,45,54,2
clan_39295,clan_31445,45,54,2
clan_23652,clan_27928,45,54,2
clan_36218,clan_35679,45,54,2
clan_25951,clan_32563,45,54,2
clan_28571,clan_26699,45,54,2
clan_20078,clan_6771,45,54,2
clan_35893,clan_26377,45,54,2
clan_45937,clan_39957,45,54,2
clan_26239,clan_25351,45,54,2
clan_45393,clan_44547,45,54,2
clan_39755,clan_37053,45,54,2
clan_6269,clan_10347,45,54,2
clan_1338,clan_48506,45,54,2
clan_33786,clan_29917,45,54,2
clan_35050,clan_354,45,54,2
clan_38058,clan_45119,45,54,2
clan_40641,clan_48518,45,54,2
clan_6557,clan_33375,45,54,2
clan_11716,clan_36328,45,54,2
clan_46414,clan_45140,45,54,2
clan_35770,clan_16681,45,54,2
clan_31713,clan_39870,45,54,2
clan_31369,clan_47321,45,54,2
clan_46435,clan_1096,45,54,2
clan_18886,clan_7132,45,54,2
clan_35074,clan_40105,45,54,2
clan_8947,clan_25948,45,54,2
clan_1330,clan_656,45,54,2
clan_42674,clan_36358,45,54,2
clan_10400,clan_28460,45,54,2
clan_38648,clan_34362,45,54,2
clan_44358,clan_41296,45,54,2
clan_29850,clan_47074,45,54,2
clan_43578,clan_30427,45,54,2
clan_17648,clan_30850,45,54,2
clan_5237,clan_4709,45,54,2
clan_41219,clan_46966,45,54,2
clan_26541,clan_16045,45,54,2
clan_11314,clan_36745,45,54,2
clan_30205,clan_34262,45,54,2
clan_2282,clan_42749,45,54,2
clan_25923,clan_26189,45,54,2
clan_30596,clan_29361,45,54,2
clan_10902,clan_35590,45,54,2
clan_31648,clan_30263,45,54,2
clan_29690,clan_38590,45,54,2
clan_1504,clan_45149,45,54,2
clan_2858,clan_37149,45,54,2
clan_37956,clan_47943,45,54,2
clan_20154,clan_38300,45,54,2
clan_28363,clan_18126,45,54,2
clan_14302,clan_16586,45,54,2
clan_24382,clan_40342,45,54,2
clan_38859,clan_3177,45,54,2
clan_30446,clan_44166,45,54,2
clan_30588,clan_31258,45,54,2
clan_33776,clan_37947,45,54,2
clan_22347,clan_40628,45,54,2
clan_33985,clan_30163,45,54,2
clan_31223,clan_25470,45,54,2
clan_7420,clan_14509,45,54,2
clan_13819,clan_29052,45,54,2
clan_12346,clan_43215,45,54,2
clan_40437,clan_26139,45,54,2
clan_43712,clan_35989,45,54,2
clan_47946,clan_42132,45,54,2
clan_39777,clan_46234,45,54,2
clan_40038,clan_44239,45,54,2
clan_48184,clan_44758,45,56,2
clan_8732,clan_31486,45,56,2
clan_45582,clan_46807,45,56,2
clan_44249,clan_42917,45,56,2
clan_34858,clan_26908,45,56,2
clan_29607,clan_41459,45,57,2
clan_13827,clan_20969,45,57,2
clan_44433,clan_29366,45,57,2
clan_14890,clan_33099,45,57,2
clan_17261,clan_39501,45,57,2
clan_38576,clan_40392,45,57,2
clan_45811,clan_45275,45,57,2
clan_33866,clan_41515,45,57,2
clan_38434,clan_457,45,57,2
clan_29624,clan_15348,45,57,2
clan_46620,clan_631,45,57,2
clan_10905,clan_15254,45,57,2
clan_24483,clan_6247,45,57,2
clan_389,clan_24506,45,57,2
clan_11358,clan_5390,45,57,2
clan_26157,clan_24749,45,57,2
clan_47485,clan_46319,45,57,2
clan_37447,clan_42469,45,57,2
clan_14406,clan_36937,45,57,2
clan_16535,clan_31944,45,57,2
clan_21562,clan_30492,45,57,2
clan_47514,clan_46910,45,57,2
clan_13459,clan_24893,45,57,2
clan_43233,clan_27011,45,57,2
clan_1990,clan_1950,45,57,2
clan_42507,clan_45668,45,57,2
clan_10958,clan_47204,45,57,2
clan_32234,clan_26771,45,57,2
clan_40531,clan_34043,45,57,2
clan_31239,clan_48087,45,57,2
clan_570,clan_45200,45,57,2
clan_29844,clan_26560,45,57,2
clan_48361,clan_48460,45,57,2
clan_21598,clan_18860,45,57,2
clan_4914,clan_28089,45,57,2
clan_12301,clan_34744,45,57,2
clan_3826,clan_31912,45,57,2
clan_20851,clan_3476,45,57,2
clan_33971,clan_31972,45,57,2
clan_21410,clan_39641,45,57,2
clan_4307,clan_12667,45,57,2
clan_46631,clan_46291,45,57,2
clan_18192,clan_12669,45,57,2
clan_28178,clan_38791,45,57,2
clan_42167,clan_411,45,57,2
clan_20587,clan_28292,45,57,2
clan_32184,clan_40529,45,57,2
clan_48493,clan_48375,45,57,2
clan_33306,clan_20013,45,57,2
clan_4342,clan_31269,45,57,2
clan_9234,clan_10152,45,57,2
clan_15130,clan_12245,45,57,2
clan_9649,clan_32848,45,57,2
clan_32428,clan_17841,45,57,2
clan_28754,clan_23909,45,57,2
clan_16961,clan_30487,45,57,2
clan_37599,clan_36118,45,57,2
clan_28920,clan_28904,45,57,2
clan_17080,clan_20248,45,57,2
clan_44243,clan_42423,45,57,2
clan_1592,clan_36642,45,57,2
clan_20317,clan_45943,45,57,2
clan_27467,clan_40815,45,57,2
clan_38511,clan_42786,45,57,2
clan_33593,clan_26603,45,57,2
clan_15289,clan_27638,45,57,2
clan_9502,clan_28837,45,57,2
clan_32402,clan_40870,45,57,2
clan_30409,clan_31994,45,57,2
clan_42655,clan_31414,45,57,2
clan_34244,clan_43193,45,57,2
clan_29986,clan_33331,45,57,2
clan_4644,clan_6561,45,57,2
clan_19603,clan_11728,45,57,2
clan_37305,clan_40578,45,57,2
clan_12735,clan_26953,45,57,2
clan_34611,clan_16877,45,57,2
clan_8042,clan_2072,45,57,2
clan_36923,clan_18960,45,57,2
clan_23533,clan_37898,45,57,2
clan_5220,clan_14303,45,57,2
clan_28102,clan_29627,45,57,2
clan_35387,clan_31175,45,57,2
clan_1849,clan_35366,45,57,2
clan_28547,clan_16918,45,57,2
clan_23837,clan_4431,45,57,2
clan_31498,clan_37183,45,57,2
clan_48373,clan_41718,45,57,2
clan_22162,clan_45787,45,57,2
clan_7874,clan_9446,45,57,2
clan_14057,clan_42694,45,57,2
clan_43545,clan_45199,45,57,2
clan_23842,clan_36175,45,57,2
clan_12678,clan_23340,45,57,2
clan_40583,clan_43948,45,57,2
clan_11786,clan_20307,45,57,2
clan_4221,clan_35310,45,57,2
clan_19964,clan_27132,45,57,2
clan_26666,clan_15049,45,57,2
clan_22204,clan_34435,45,57,2
clan_19502,clan_33380,45,57,2
clan_48393,clan_44170,45,57,2
clan_38071,clan_5585,45,57,2
clan_47078,clan_36008,45,57,2
clan_14548,clan_7963,45,57,2
clan_4637,clan_22076,45,57,2
clan_25715,clan_47035,45,57,2
clan_12338,clan_2441,45,57,2
clan_6536,clan_35091,45,57,2
clan_8303,clan_17787,45,57,2
clan_544,clan_29076,45,57,2
clan_7872,clan_29765,45,57,2
clan_1543,clan_46163,45,57,2
clan_27788,clan_36530,45,57,2
clan_11660,clan_19569,45,57,2
clan_42856,clan_34814,45,57,2
clan_45799,clan_44336,45,57,2
clan_44022,clan_27547,45,57,2
clan_45701,clan_38242,45,57,2
clan_649,clan_44469,45,57,2
clan_41181,clan_941,45,57,2
clan_41586,clan_42891,45,57,2
clan_16893,clan_41135,45,57,2
clan_26133,clan_339,45,57,2
clan_27560,clan_197,45,57,2
clan_10221,clan_17523,45,57,2
clan_40600,clan_41506,45,57,2
clan_5371,clan_40404,45,57,2
clan_21330,clan_24948,45,57,2
clan_6037,clan_25615,45,57,2
clan_28495,clan_33339,45,57,2
clan_2802,clan_22517,45,57,2
clan_44015,clan_2247,45,57,2
clan_935,clan_44280,45,57,2
clan_29729,clan_16617,45,57,2
clan_3169,clan_20435,45,57,2
clan_39617,clan_43287,45,60,2
clan_28693,clan_19237,45,60,2
clan_40744,clan_39367,45,60,2
clan_70,clan_28985,45,60,2
clan_8684,clan_15593,45,60,2
clan_5895,clan_26122,45,60,2
clan_29368,clan_39786,45,60,2
clan_44435,clan_40934,45,60,2
clan_2987,clan_2365,45,60,2
clan_26312,clan_84,45,60,2
clan_30551,clan_24896,45,60,2
clan_27625,clan_12905,45,60,2
clan_38195,clan_35306,45,60,2
clan_14069,clan_21517,45,60,2
clan_45820,clan_47126,45,60,2
clan_2487,clan_4303,45,60,2
clan_28277,clan_13806,45,60,2
clan_36519,clan_14562,45,60,2
clan_2526,clan_12584,45,60,2
clan_46302,clan_48333,45,60,2
clan_29000,clan_5244,45,60,2
clan_34257,clan_38960,45,60,2
clan_39004,clan_41413,45,60,2
clan_30412,clan_32325,45,60,2
clan_34893,clan_38616,45,60,2
clan_32920,clan_7705,45,60,2
clan_34196,clan_1900,45,60,2
clan_45167,clan_46578,45,60,2
clan_22771,clan_9487,45,60,2
clan_21029,clan_22325,45,60,2
clan_15898,clan_25161,45,60,2
clan_44157,clan_1876,45,60,2
clan_23201,clan_7489,45,60,2
clan_33730,clan_17860,45,60,2
clan_20045,clan_18402,45,60,2
clan_47310,clan_45422,45,60,2
clan_920,clan_34700,45,60,2
clan_42171,clan_1993,45,60,2
clan_21905,clan_2653,45,60,2
clan_6200,clan_37396,45,60,2
clan_15307,clan_36525,45,60,2
clan_5141,clan_35922,45,60,2
clan_25384,clan_38068,45,60,2
clan_29777,clan_36253,45,60,2
clan_33088,clan_40792,45,60,2
clan_22049,clan_15880,45,60,2
clan_35600,clan_27714,45,60,2
clan_36150,clan_48220,45,60,2
clan_21496,clan_23575,45,60,2
clan_45709,clan_31176,45,60,2
clan_4686,clan_28002,45,60,2
clan_29018,clan_39826,45,60,2
clan_7343,clan_23910,45,60,2
clan_36079,clan_38645,45,60,2
clan_47172,clan_46088,45,60,2
clan_22721,clan_31156,45,60,2
clan_20241,clan_33148,45,60,2
clan_43814,clan_36759,45,60,2
clan_45082,clan_36629,45,60,2
clan_42022,clan_42456,45,60,2
clan_22836,clan_21993,45,60,2
clan_23043,clan_22422,45,63,2
clan_47036,clan_32419,45,63,2
clan_43065,clan_923,45,63,2
clan_23730,clan_47394,45,63,2
clan_31334,clan_40961,45,63,2
clan_45403,clan_200,45,63,2
clan_26085,clan_19551,45,63,2
clan_29821,clan_31222,45,63,2
clan_16868,clan_35304,45,63,2
clan_42611,clan_45760,45,63,2
clan_2383,clan_36999,45,63,2
clan_14699,clan_21745,45,63,2
clan_26435,clan_26208,45,63,2
clan_6032,clan_10611,45,63,2
clan_33917,clan_1280,45,63,2
clan_18016,clan_15362,45,63,2
clan_15962,clan_33797,45,63,2
clan_14154,clan_9389,45,63,2
clan_36442,clan_26173,45,63,2
clan_21601,clan_5660,45,63,2
clan_31352,clan_28372,45,63,2
clan_18332,clan_4931,45,63,2
clan_10755,clan_24248,45,63,2
clan_30418,clan_37274,45,63,2
clan_47305,clan_48556,45,63,2
clan_41564,clan_45216,45,63,2
clan_40157,clan_3885,45,63,2
clan_21072,clan_18917,45,63,2
clan_41912,clan_32483,45,63,2
clan_16615,clan_24274,45,63,2
clan_8285,clan_23922,45,63,2
clan_43003,clan_7332,45,63,2
clan_33592,clan_4941,45,63,2
clan_6301,clan_19930,45,63,2
clan_44052,clan_26349,45,63,2
clan_30880,clan_19335,45,63,2
clan_43445,clan_34015,45,63,2
clan_34437,clan_25477,45,63,2
clan_10457,clan_32518,45,63,2
clan_32892,clan_27237,45,63,2
clan_30349,clan_33669,45,63,2
clan_41739,clan_40903,45,63,2
clan_45021,clan_36747,45,63,2
clan_47025,clan_804,45,63,2
clan_12689,clan_31844,45,63,2
clan_693,clan_40235,45,63,2
clan_40590,clan_23839,45,63,2
clan_17687,clan_27262,45,63,2
clan_48228,clan_47130,45,63,2
clan_38332,clan_8134,45,63,2
clan_1737,clan_1011,45,63,2
clan_41950,clan_43306,45,63,2
clan_14386,clan_30798,45,63,2
clan_18261,clan_9898,45,63,2
clan_45233,clan_45745,45,63,2
clan_689,clan_12060,45,63,2
clan_612,clan_47132,45,63,2
clan_41313,clan_37247,45,63,2
clan_8470,clan_29942,45,63,2
clan_44233,clan_41957,45,63,2
clan_25319,clan_36297,45,63,2
clan_6023,clan_37681,45,63,2
clan_1120,clan_46297,45,63,2
clan_14479,clan_24348,45,63,2
clan_41712,clan_36718,45,63,2
clan_22973,clan_36859,45,63,2
clan_31272,clan_11230,45,63,2
clan_33606,clan_41786,45,63,2
clan_9162,clan_19252,45,63,2
clan_39976,clan_27936,45,63,2
clan_1966,clan_1154,45,63,2
clan_27245,clan_14200,45,63,2
clan_29847,clan_40116,45,63,2
clan_5513,clan_7848,45,63,2
clan_42361,clan_38364,45,63,2
clan_864,clan_33780,45,63,2
clan_40957,clan_27184,45,63,2
clan_36927,clan_39328,45,63,2
clan_39607,clan_28950,45,63,2
clan_14613,clan_24185,45,63,2
clan_2038,clan_46917,45,63,2
clan_45442,clan_730,45,63,2
clan_18167,clan_28243,45,63,2
clan_8147,clan_19463,45,63,2
clan_7985,clan_35967,45,63,2
clan_21402,clan_16096,45,63,2
clan_1658,clan_47874,45,63,2
clan_34971,clan_32719,45,63,2
clan_17236,clan_21245,45,63,2
clan_27368,clan_13801,45,63,2
clan_10793,clan_42465,45,63,2
clan_37048,clan_46932,45,63,2
clan_6586,clan_37182,45,63,2
clan_29929,clan_32797,45,63,2
clan_8359,clan_20130,45,63,2
clan_29248,clan_46574,45,63,2
clan_823,clan_832,45,63,2
clan_12843,clan_30839,45,63,2
clan_21443,clan_14079,45,63,2
clan_17526,clan_12549,45,63,2
clan_16087,clan_44209,45,63,2
clan_18196,clan_20325,45,63,2
clan_23153,clan_13625,45,63,2
clan_44869,clan_34487,45,63,2
clan_21537,clan_27430,45,63,2
clan_13467,clan_4341,45,63,2
clan_43476,clan_2270,45,63,2
clan_3413,clan_44586,45,63,2
clan_4175,clan_33891,45,63,2
clan_24745,clan_20769,45,63,2
clan_33155,clan_28805,45,63,2
clan_1053,clan_46200,45,63,2
clan_11971,clan_45785,45,63,2
clan_19850,clan_44680,45,63,2
clan_38100,clan_30698,45,63,2
clan_34274,clan_39009,45,63,2
clan_27620,clan_33362,45,63,2
clan_43147,clan_8853,45,63,2
clan_1639,clan_41198,45,63,2
clan_18048,clan_28018,45,63,2
clan_42630,clan_47418,45,63,2
clan_14599,clan_22450,45,63,2
clan_42595,clan_17399,45,63,2
clan_33685,clan_32929,45,63,2
clan_39370,clan_40791,45,63,2
clan_16487,clan_36284,45,63,2
clan_47916,clan_47640,45,63,2
clan_7319,clan_3728,45,63,2
clan_38716,clan_1017,45,63,2
clan_36877,clan_16792,45,63,2
clan_46577,clan_38295,45,63,2
clan_38362,clan_2678,45,63,2
clan_41684,clan_23557,45,63,2
clan_9850,clan_11150,45,63,2
clan_47108,clan_48384,45,63,2
clan_45963,clan_45382,45,63,2
clan_41602,clan_31882,45,63,2
